nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
8228;122;0;0;87;5;0;0;107;18
8229;122;0;0;87;5;0;0;107;18
8231;136;0;0;75;6;0;0;119;14
8232;136;0;0;75;6;0;0;119;14
8233;136;0;0;75;6;0;0;119;14
8234;136;0;0;75;6;0;0;119;14
8235;136;0;0;75;6;0;0;119;14
8236;136;0;0;75;6;0;0;119;14
8237;136;0;0;75;6;0;0;119;14
8238;136;0;0;75;6;0;0;119;14
8239;136;0;0;75;6;0;0;119;14
8241;136;0;0;67;5;0;0;97;17
8242;136;0;0;67;5;0;0;97;17
8243;136;0;0;67;5;0;0;97;17
8244;136;0;0;67;5;0;0;97;17
8245;136;0;0;67;5;0;0;97;17
8246;136;0;0;67;5;0;0;97;17
8247;136;0;0;67;5;0;0;97;17
8248;136;0;0;67;5;0;0;97;17
8249;136;0;0;67;5;0;0;97;17
8251;130;0;0;81;4;0;0;106;18
8252;130;0;0;81;4;0;0;106;18
8253;130;0;0;81;4;0;0;106;18
8254;130;0;0;81;4;0;0;106;18
8255;130;0;0;81;4;0;0;106;18
8256;130;0;0;81;4;0;0;106;18
8257;130;0;0;81;4;0;0;106;18
8258;130;0;0;81;4;0;0;106;18
8259;130;0;0;81;4;0;0;106;18
8261;120;0;0;90;9;0;0;123;11
8262;120;0;0;90;9;0;0;123;11
8263;120;0;0;90;9;0;0;123;11
8264;120;0;0;90;9;0;0;123;11
8265;120;0;0;90;9;0;0;123;11
8266;120;0;0;90;9;0;0;123;11
