nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
462;2;-1;0;271;0;0;1;-1;1
463;2;-1;0;271;0;0;1;-1;1
464;2;-1;0;271;0;0;1;-1;1
465;2;-1;0;271;0;0;1;-1;1
466;2;-1;0;271;0;0;1;-1;1
467;2;-1;0;271;0;0;1;-1;1
468;2;-1;0;271;0;0;1;-1;1
469;2;-1;0;271;0;0;1;-1;1
471;2;2;0;269;0;0;0;-2;3
472;2;2;0;269;0;0;0;-2;3
473;2;2;0;269;0;0;0;-2;3
474;2;2;0;269;0;0;0;-2;3
475;2;2;0;269;0;0;0;-2;3
476;2;2;0;269;0;0;0;-2;3
477;2;2;0;269;0;0;0;-2;3
478;2;2;0;269;0;0;0;-2;3
479;2;2;0;269;0;0;0;-2;3
481;1;1;0;289;0;0;0;1;3
482;1;1;0;289;0;0;0;1;3
483;1;1;0;289;0;0;0;1;3
484;1;1;0;289;0;0;0;1;3
485;1;1;0;289;0;0;0;1;3
486;1;1;0;289;0;0;0;1;3
487;1;1;0;289;0;0;0;1;3
488;1;1;0;289;0;0;0;1;3
489;1;1;0;289;0;0;0;1;3
491;1;3;0;261;0;0;0;1;1
492;1;3;0;261;0;0;0;1;1
493;1;3;0;261;0;0;0;1;1
494;1;3;0;261;0;0;0;1;1
495;1;3;0;261;0;0;0;1;1
496;1;3;0;261;0;0;0;1;1
497;1;3;0;261;0;0;0;1;1
498;1;3;0;261;0;0;0;1;1
499;1;3;0;261;0;0;0;1;1
501;1;0;0;267;0;0;0;1;1
502;1;0;0;267;0;0;0;1;1
503;1;0;0;267;0;0;0;1;1
504;1;0;0;267;0;0;0;1;1
505;1;0;0;267;0;0;0;1;1
506;1;0;0;267;0;0;0;1;1
507;1;0;0;267;0;0;0;1;1
508;1;0;0;267;0;0;0;1;1
509;1;0;0;267;0;0;0;1;1
511;3;-4;0;261;0;0;0;1;0
512;3;-4;0;261;0;0;0;1;0
513;3;-4;0;261;0;0;0;1;0
514;3;-4;0;261;0;0;0;1;0
515;3;-4;0;261;0;0;0;1;0
516;3;-4;0;261;0;0;0;1;0
517;3;-4;0;261;0;0;0;1;0
518;3;-4;0;261;0;0;0;1;0
519;3;-4;0;261;0;0;0;1;0
521;2;2;0;254;0;0;0;1;3
522;2;2;0;254;0;0;0;1;3
523;2;2;0;254;0;0;0;1;3
524;2;2;0;254;0;0;0;1;3
525;2;2;0;254;0;0;0;1;3
526;2;2;0;254;0;0;0;1;3
527;2;2;0;254;0;0;0;1;3
528;2;2;0;254;0;0;0;1;3
529;2;2;0;254;0;0;0;1;3
531;6;2;0;254;0;0;0;0;2
532;6;2;0;254;0;0;0;0;2
533;6;2;0;254;0;0;0;0;2
534;6;2;0;254;0;0;0;0;2
535;6;2;0;254;0;0;0;0;2
536;6;2;0;254;0;0;0;0;2
537;6;2;0;254;0;0;0;0;2
538;6;2;0;254;0;0;0;0;2
539;6;2;0;254;0;0;0;0;2
541;-1;2;0;272;0;0;0;0;4
542;-1;2;0;272;0;0;0;0;4
543;-1;2;0;272;0;0;0;0;4
544;-1;2;0;272;0;0;0;0;4
545;-1;2;0;272;0;0;0;0;4
546;-1;2;0;272;0;0;0;0;4
547;-1;2;0;272;0;0;0;0;4
548;-1;2;0;272;0;0;0;0;4
549;-1;2;0;272;0;0;0;0;4
551;3;2;0;239;0;0;0;0;3
552;3;2;0;239;0;0;0;0;3
553;3;2;0;239;0;0;0;0;3
554;3;2;0;239;0;0;0;0;3
555;3;2;0;239;0;0;0;0;3
556;3;2;0;239;0;0;0;0;3
557;3;2;0;239;0;0;0;0;3
558;3;2;0;239;0;0;0;0;3
559;3;2;0;239;0;0;0;0;3
561;5;-1;0;251;0;0;0;1;2
562;5;-1;0;251;0;0;0;1;2
563;5;-1;0;251;0;0;0;1;2
564;5;-1;0;251;0;0;0;1;2
565;5;-1;0;251;0;0;0;1;2
566;5;-1;0;251;0;0;0;1;2
567;5;-1;0;251;0;0;0;1;2
568;5;-1;0;251;0;0;0;1;2
569;5;-1;0;251;0;0;0;1;2
571;4;-3;0;258;0;0;0;1;2
572;4;-3;0;258;0;0;0;1;2
573;4;-3;0;258;0;0;0;1;2
574;4;-3;0;258;0;0;0;1;2
575;4;-3;0;258;0;0;0;1;2
576;4;-3;0;258;0;0;0;1;2
577;4;-3;0;258;0;0;0;1;2
578;4;-3;0;258;0;0;0;1;2
579;4;-3;0;258;0;0;0;1;2
581;5;3;0;259;0;0;0;2;4
582;5;3;0;259;0;0;0;2;4
583;5;3;0;259;0;0;0;2;4
584;5;3;0;259;0;0;0;2;4
585;5;3;0;259;0;0;0;2;4
586;5;3;0;259;0;0;0;2;4
587;5;3;0;259;0;0;0;2;4
588;5;3;0;259;0;0;0;2;4
589;5;3;0;259;0;0;0;2;4
591;4;1;0;263;0;0;0;1;2
592;4;1;0;263;0;0;0;1;2
593;4;1;0;263;0;0;0;1;2
594;4;1;0;263;0;0;0;1;2
595;4;1;0;263;0;0;0;1;2
596;4;1;0;263;0;0;0;1;2
597;4;1;0;263;0;0;0;1;2
598;4;1;0;263;0;0;0;1;2
599;4;1;0;263;0;0;0;1;2
601;3;0;0;268;0;0;0;1;1
602;3;0;0;268;0;0;0;1;1
603;3;0;0;268;0;0;0;1;1
604;3;0;0;268;0;0;0;1;1
605;3;0;0;268;0;0;0;1;1
606;3;0;0;268;0;0;0;1;1
607;3;0;0;268;0;0;0;1;1
608;3;0;0;268;0;0;0;1;1
609;3;0;0;268;0;0;0;1;1
611;4;4;0;242;0;0;0;0;1
612;4;4;0;242;0;0;0;0;1
613;4;4;0;242;0;0;0;0;1
614;4;4;0;242;0;0;0;0;1
615;4;4;0;242;0;0;0;0;1
